,N Most Traded,Momentum
2019-09-06 00:00:00,349.19794354608996,642.3704163474046
2019-09-07 00:00:00,360.28230804095904,646.1995140968828
2019-09-08 00:00:00,363.2038558683452,642.2845884425026
2019-09-09 00:00:00,360.8418478944318,636.0936354956928
2019-09-10 00:00:00,358.9779168392371,632.7540328967345
2019-09-11 00:00:00,357.5163830362661,634.413142214888
2019-09-12 00:00:00,359.0217590379353,641.2186410483714
2019-09-13 00:00:00,358.61263268930566,629.4536957385237
2019-09-14 00:00:00,364.63968135234836,641.1040842624909
2019-09-15 00:00:00,365.2144031682582,649.3673942599668
2019-09-16 00:00:00,369.5236079711485,645.2762856419417
2019-09-17 00:00:00,382.31151498916415,663.772182611436
2019-09-18 00:00:00,394.58855997073937,667.3468303463732
2019-09-19 00:00:00,394.88675954206207,668.6026990532367
2019-09-20 00:00:00,388.8814677105228,664.4163840208354
2019-09-21 00:00:00,383.8323659658397,651.5101934245231
2019-09-22 00:00:00,379.09944984063117,645.1071909226386
2019-09-23 00:00:00,364.26932404197834,620.4145487186573
2019-09-24 00:00:00,323.0145152669658,594.2239064079719
2019-09-25 00:00:00,328.2593179633231,594.2331916344788
2019-09-26 00:00:00,320.54219736592347,594.1435570979514
2019-09-27 00:00:00,326.04779286677143,594.719750658112
2019-09-28 00:00:00,324.4078272253476,595.8625828443359
2019-09-29 00:00:00,319.9437119264302,580.6532441731515
2019-09-30 00:00:00,330.759959626556,585.6833024514789
2019-10-01 00:00:00,328.72901346784676,577.6676719687515
2019-10-02 00:00:00,331.8057297960903,575.352496988268
2019-10-03 00:00:00,327.33444509092755,571.401519679855
2019-10-04 00:00:00,329.78620560047005,577.110104698522
2019-10-05 00:00:00,328.5258623217708,576.2626621109756
2019-10-06 00:00:00,326.0941427371475,568.6341192059211
2019-10-07 00:00:00,338.37710956022244,574.9845280201179
2019-10-08 00:00:00,338.6141222506529,576.8843413470713
2019-10-09 00:00:00,348.9692206354566,585.911023007991
2019-10-10 00:00:00,343.8208545859097,583.1835133532583
2019-10-11 00:00:00,337.05773395765186,578.1648673615351
2019-10-12 00:00:00,336.1535799609715,573.9579966527987
2019-10-13 00:00:00,338.52728724508233,569.5355495545374
2019-10-14 00:00:00,345.6148740247694,576.1870761947022
2019-10-15 00:00:00,337.86622769107015,574.5018391223787
2019-10-16 00:00:00,331.26102641512426,570.34956430486
2019-10-17 00:00:00,338.9265305396944,565.6352151796036
2019-10-18 00:00:00,332.6969479087947,582.5670974854926
2019-10-19 00:00:00,333.0545117669807,572.7741239564839
2019-10-20 00:00:00,337.12140156526067,608.1097052218388
2019-10-21 00:00:00,336.87990927587003,610.5872629700377
2019-10-22 00:00:00,332.75908958325954,610.0415163931602
2019-10-23 00:00:00,315.0750159227664,577.1604626434913
2019-10-24 00:00:00,316.6772346774593,574.2774819789328
2019-10-25 00:00:00,346.9377306265497,580.8503247294037
2019-10-26 00:00:00,349.69483741880583,578.6576377671315
2019-10-27 00:00:00,358.82848847143276,582.4929541838752
2019-10-28 00:00:00,353.24891355139414,581.061188289124
2019-10-29 00:00:00,361.0160036055519,590.6592443654024
2019-10-30 00:00:00,354.40202045539854,583.2632342990076
2019-10-31 00:00:00,354.5056156270256,581.130080903067
2019-11-01 00:00:00,353.690909694577,582.007819203386
2019-11-02 00:00:00,355.0975366253673,587.664147731183
2019-11-03 00:00:00,352.65053154889483,600.2839934949332
2019-11-04 00:00:00,361.16386807273966,604.0510096959813
2019-11-05 00:00:00,364.1444101708088,596.3516786991208
2019-11-06 00:00:00,368.2906716743077,582.996893063214
2019-11-07 00:00:00,359.39024284529523,580.4982133390259
2019-11-08 00:00:00,348.8001228147411,577.9827927438474
2019-11-09 00:00:00,351.476784973788,579.3554351709683
2019-11-10 00:00:00,357.4153859738503,585.355000265282
2019-11-11 00:00:00,350.06192026333764,582.8904319534192
2019-11-12 00:00:00,349.65183604479495,591.6842838422288
2019-11-13 00:00:00,350.1445876419282,600.4582866870163
