,Momentum,N Most Traded
2021-04-08 00:00:00,10.076283511257133,6.731473753823802
2021-04-09 00:00:00,9.958955726292523,6.648984541261064
2021-04-10 00:00:00,10.25140628242283,7.387390764707409
2021-04-11 00:00:00,10.460025575275694,7.388702850912676
2021-04-12 00:00:00,11.094594830576723,7.428406172155379
2021-04-13 00:00:00,11.60080336932041,8.094866992807159
2021-04-14 00:00:00,11.301079060170704,8.302525475340186
2021-04-15 00:00:00,11.69239991242488,8.338561380774859
2021-04-16 00:00:00,12.392520661882763,8.18029667979001
2021-04-17 00:00:00,11.989499167370008,8.084932802221825
2021-04-18 00:00:00,12.04481341925498,7.54564933966777
2021-04-19 00:00:00,11.777695285906876,7.324819430938949
2021-04-20 00:00:00,11.614260610583745,7.526103906316338
2021-04-21 00:00:00,12.04849552453391,7.373216598889872
2021-04-22 00:00:00,12.305466117119225,7.150740663532558
2021-04-23 00:00:00,13.42578102011968,7.054677419179784
2021-04-24 00:00:00,13.090901711516098,6.69231764086386
2021-04-25 00:00:00,12.199246459305552,6.699409112155781
2021-04-26 00:00:00,12.162258033614288,7.541995763033901
2021-04-27 00:00:00,12.458235151089909,7.757103257624786
2021-04-28 00:00:00,12.290020987611518,7.746112309905
2021-04-29 00:00:00,12.579195430214536,7.745003347424517
2021-04-30 00:00:00,12.587877040027784,8.18289548745575
2021-05-01 00:00:00,12.65981731575041,8.382402399450937
2021-05-02 00:00:00,12.61314520496824,8.214690036692428
2021-05-03 00:00:00,12.871870640560807,8.647160959537457
2021-05-04 00:00:00,13.16646326891165,8.326242685143306
2021-05-05 00:00:00,13.999754764693602,9.12807728102699
2021-05-06 00:00:00,14.697319014703464,9.050706706462686
2021-05-07 00:00:00,14.813613405365817,9.019871805387728
2021-05-08 00:00:00,15.32355511894151,9.260335545377234
2021-05-09 00:00:00,15.015044386984489,9.436691611257288
2021-05-10 00:00:00,14.86373593041953,9.058924637653293
2021-05-11 00:00:00,14.574539664531247,9.391945590493796
2021-05-12 00:00:00,14.274336168157221,8.307275855923786
2021-05-13 00:00:00,14.533600554455552,8.518795846437145
2021-05-14 00:00:00,14.446254752674506,8.796786007935609
2021-05-15 00:00:00,14.090939381652234,8.45763242816272
2021-05-16 00:00:00,14.431690325885361,8.367726138628228
2021-05-17 00:00:00,14.613578686483294,8.086480981971455
2021-05-18 00:00:00,15.42978534030087,8.288520249313809
2021-05-19 00:00:00,13.524625146577373,6.477286675213883
2021-05-20 00:00:00,13.526170219682788,7.075321035823478
2021-05-21 00:00:00,13.49619681657465,6.347968943221179
2021-05-22 00:00:00,13.403041384977103,6.083358192898422
2021-05-23 00:00:00,13.184225567963285,5.561410398759049
2021-05-24 00:00:00,13.184613263115704,6.555594986751792
2021-05-25 00:00:00,13.20963272121154,6.550625992857099
2021-05-26 00:00:00,13.425764688112979,6.85949690749379
2021-05-27 00:00:00,13.183818965237199,6.629930626842174
2021-05-28 00:00:00,12.886157298614526,6.177078492330131
